Num,Name,Genus,Species,Subspecies,County,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,Decade30,Invasion,Museum,Source,Notes
5311,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Franklin,IOTP,Urban,"Chadwick Learning Gardens OSU, Columbus, Ohio",40.006294; -83.026053,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  922 garden diff location
5315,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Franklin,IOTP,Urban,"860 Palmer Rd., Columbus, OH",39.976031; -83.03685,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  892 
5316,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Franklin,IOTP,Urban,"860 Palmer Rd., Columbus, OH",39.976031; -83.03685,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  892 
5329,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Franklin,IOTP,Urban,"3404 Red Cedar Ct, Grove City, Ohio",39.895759; -83.110145,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  537 
5330,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Franklin,IOTP,Urban,"3404 Red Cedar Ct, Grove City, Ohio",39.895759; -83.110145,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  537 
715,Harmonia axyridis,Harmonia,axyridis,,Fulton,WLEB,Rural,Swanton,,,,12-Sep-15,2015,2010,2010-2018,4Pquat,OSU ATI,Museum,
2713,Coleomegilla maculata,Coleomegilla,maculata,,Fulton,WLEB,Rural,,,,,6-18 Sept-2013,2013,2010,2010-2018,4Pquat,Carnegie Museum of Natural History,Museum,
2714,Hippodamia parenthesis,Hippodamia,parenthesis,,Fulton,WLEB,Rural,,,,,6-18 Sept-2013,2013,2010,2010-2018,4Pquat,Carnegie Museum of Natural History,Museum,
2869,Adalia bipunctata,Adalia,bipunctata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,,26-Aug-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769761
2874,Adalia bipunctata,Adalia,bipunctata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,,24-Jul-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769771
2875,Adalia bipunctata,Adalia,bipunctata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, 41°33'13""N 84°21'47""W, Fulton Co., OH",,,,17-May-96,1996,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769772
2917,Anatis labiculata,Anatis,labiculata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,mercury vapor light,24-Jul-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769791
2918,Anatis labiculata,Anatis,labiculata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,mercury vapor light,26-Jun-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769792
2919,Anatis labiculata,Anatis,labiculata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,,26-Jun-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769793
3027,Brachiacantha ursina,Brachiacantha,ursina,,Fulton,WLEB,Rural,"Franklin Co., OH",,,,28-Jul-38,1938,1930,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769811
3213,Coccinella septempunctata,Coccinella,septempunctata,,Fulton,WLEB,Rural,"Fulton Co., OH",,,,10-Sep-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 763988
3531,Coleomegilla maculata,Coleomegilla,maculata,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,,21-Sep-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769976
3675,Cycloneda munda,Cycloneda,munda,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,,26-Aug-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769917
3676,Cycloneda munda,Cycloneda,munda,,Fulton,WLEB,Rural,"Goll Woods Nature Preserve, German Twp., Fulton Co., OH",,,,29-Aug-89,1989,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 769918
3812,Hippodamia convergens,Hippodamia,convergens,,Fulton,WLEB,Rural,"Fulton Co., OH",,,,10-Sep-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550412
1235,Adalia bipunctata,Adalia,bipunctata,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1430,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,Gallipolis,,,,4-Sep-45,1945,1940,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1580,Hippodamia parenthesis,Hippodamia,parenthesis,,Gallia,AP,Rural,Perry Twnp,,,,11-Aug-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1581,Hippodamia parenthesis,Hippodamia,parenthesis,,Gallia,AP,Rural,Raccoon Twnp,,,,9-Aug-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1642,Hyperaspis�undulata,Hyperaspis,undulata,,Gallia,AP,Rural,Perry Twnp.,,,,11-Aug-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1643,Hyperaspis�undulata,Hyperaspis,undulata,,Gallia,AP,Rural,Perry Twnp.,,,,11-Aug-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1660,Mulsantina picta,Mulsantina,picta,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1661,Mulsantina picta,Mulsantina,picta,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1662,Mulsantina picta,Mulsantina,picta,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1663,Mulsantina picta,Mulsantina,picta,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1664,Mulsantina picta,Mulsantina,picta,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1673,Myzia pullata,Myzia,pullata,,Gallia,AP,Rural,Green Twnp.,,,,11-Jul-39,1939,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1825,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Gallia,AP,Rural,Cheshire,,,,21-Jun-54,1954,1950,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1826,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Gallia,AP,Rural,Clay Twnp.,,,,9-Jul-34,1934,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
3361,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,2-Aug-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548792
3362,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,2-Aug-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548793
3364,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,11-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548795
3365,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,2-Aug-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548796
3366,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,11-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548797
3372,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,11-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548803
3373,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,11-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548804
3375,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Walnut Twp., Gallia Co., OH",,,,10-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548806
3376,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Walnut Twp., Gallia Co., OH",,,,10-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548807
3377,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Walnut Twp., Gallia Co., OH",,,,10-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548808
3378,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Walnut Twp., Gallia Co., OH",,,,10-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548809
3441,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,2-Aug-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548873
3632,Cycloneda munda,Cycloneda,munda,,Gallia,AP,Rural,"Walnut Twp., Gallia Co., OH",,,,10-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550733
3848,Hippodamia convergens,Hippodamia,convergens,,Gallia,AP,Rural,"Cheshire Twp., Gallia Co., OH",,,,11-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 765283
2,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,Holden Arboretum,,,sweep,14-Aug-04,2004,2000,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,
117,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,"Novelty, Perkin Rd.",,,,11-Apr-16,2016,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
122,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,Soubusta Preserve,,,elevated yellow pan trap,5-7 June 2005,2005,2000,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,
125,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,"Chardon, Ravenna Rd.",,Buckwheat field,,16-Oct-16,2016,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
151,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,Observatory Park,,,,18-Jun-10,2010,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
152,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,Observatory Park,,,,18-Jun-10,2010,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
153,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,Observatory Park,,,,18-Jun-10,2010,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
155,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"Holden Arboretum, Stibbins Gulch",,,sweep,14-Aug-04,2004,2000,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,
160,Cycloneda munda,Cycloneda,munda,,Geauga,LEGP,Rural,"Holden Arboretum, Stibbins Gulch",,,sweep,14-Aug-04,2004,2000,1980-2000,4Pquat,Cleveland Museum of Natural History,Museum,
192,Cycloneda munda,Cycloneda,munda,,Geauga,LEGP,Rural,,,,,22-Jun-61,1961,1960,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,
207,Coleomegilla maculata,Coleomegilla,maculata,,Geauga,LEGP,Rural,,,,,22-Jun-61,1961,1960,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,
270,Chilocorus stigma,Chilocorus,stigma,,Geauga,LEGP,Rural,,,,,17-Jun-26,1926,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
339,Hippodamia parenthesis,Hippodamia,parenthesis,,Geauga,LEGP,Rural,Pekin Road,,grass,,12-Jul-11,2011,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
465,Hippodamia parenthesis,Hippodamia,parenthesis,,Geauga,LEGP,Rural,"Pekin Road, Nash Property",,field grass,,12-Jul-11,2011,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
2263,Anatis mali,Anatis,mali,,Geauga,LEGP,Rural,Chagrin Falls,,,,4-Jul-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2278,Coccinella septempunctata,Coccinella,septempunctata,,Geauga,LEGP,Rural,Chardon,,,,14-Jul-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2282,Coccinella septempunctata,Coccinella,septempunctata,,Geauga,LEGP,Rural,Chagrin Falls,,,,8-Jun-10,2010,2010,2010-2018,4Pquat,LLP,Museum,
2289,Coccinella septempunctata,Coccinella,septempunctata,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2300,Coleomegilla maculata,Coleomegilla,maculata,,Geauga,LEGP,Rural,Chagrin Falls,,,,17-Aug-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2310,Coleomegilla maculata,Coleomegilla,maculata,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2317,Cycloneda munda,Cycloneda,munda,,Geauga,LEGP,Rural,Russell,,,,20-Aug-09,2008,2000,1980-2000,4Pquat,LLP,Museum,
2326,Cycloneda munda,Cycloneda,munda,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2386,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,Chardon,,,,19-Jun-10,2010,2010,2010-2018,4Pquat,LLP,Museum,
2429,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2430,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2466,Hippodamia glacialis,Hippodamia,glacialis,,Geauga,LEGP,Rural,Chagrin Falls,,,,27-Jun-16,2016,2010,2010-2018,4Pquat,LLP,Museum,
2467,Hippodamia glacialis,Hippodamia,glacialis,,Geauga,LEGP,Rural,Chagrin Falls,,,,27-Jun-16,2016,2010,2010-2018,4Pquat,LLP,Museum,
2468,Hippodamia glacialis,Hippodamia,glacialis,,Geauga,LEGP,Rural,Chardon,,,,17-Aug-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2469,Hippodamia parenthesis,Hippodamia,parenthesis,,Geauga,LEGP,Rural,Chagrin Falls,,,,8-Jun-10,2010,2010,2010-2018,4Pquat,LLP,Museum,
2471,Hippodamia parenthesis,Hippodamia,parenthesis,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2472,Hippodamia variegata,Hippodamia,variegata,,Geauga,LEGP,Rural,Chagrin Falls,,,,20-Aug-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2474,Neoharmonia venusta,Neoharmonia,venusta,,Geauga,LEGP,Rural,Chesterland,,,,26-Sep-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2475,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,Middlefield,,,,17-Aug-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2476,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,Chardon,,,,14-Jul-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2482,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,Montville Twp.,,,,1-Oct-13,2013,2010,2010-2018,4Pquat,LLP,Museum,
2484,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Geauga,LEGP,Rural,Chagrin Falls,,,,17-Aug-09,2009,2000,1980-2000,4Pquat,LLP,Museum,
2825,Adalia bipunctata,Adalia,bipunctata,,Geauga,LEGP,Rural,"Russell Twp., Geauga Co., OH",,,,26-Nov-78,1978,1970,1950-1970,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537658
3010,Brachiacantha ursina,Brachiacantha,ursina,,Geauga,LEGP,Rural,"Westerville, Franklin Co., OH",,,,20-Jun-56,1956,1950,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 763998
3226,Coccinella transversoguttata,Coccinella,transversoguttata,,Geauga,LEGP,Rural,"Russell Twp., Geauga Co., OH",,,,4-Jul-72,1972,1970,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537655
3232,Coccinella transversoguttata,Coccinella,transversoguttata,,Geauga,LEGP,Rural,"Russell Twp., Geauga Co., OH",,,,24-Jul-77,1977,1970,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537666
3599,Cycloneda munda,Cycloneda,munda,,Geauga,LEGP,Rural,"Russell Twp., Geauga Co., OH",,,none specified,7-Jul-73,1973,1970,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537656
3600,Cycloneda munda,Cycloneda,munda,,Geauga,LEGP,Rural,"Russell Twp., Geauga Co., OH",,,none specified,4-Jun-72,1972,1970,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 537677
4233,Brachiacantha ursina,Brachiacantha,ursina,,Geauga,LEGP,Rural,"12962 Kenyon Dr., Chesterland, Ohio",41.515489; -81.301308,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  53 
4234,Brachiacantha ursina,Brachiacantha,ursina,,Geauga,LEGP,Rural,"12962 Kenyon Dr., Chesterland, Ohio",41.515489; -81.301308,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  53 
4358,Coleomegilla maculata,Coleomegilla,maculata,,Geauga,LEGP,Rural,"18645 White Oak Dr., Auburn Township, OH",41.362633; -81.269878,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  906 
4390,Coleomegilla maculata,Coleomegilla,maculata,,Geauga,LEGP,Rural,"9825 Music St, Novelty , OH",41.442301; -81.28767,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1081 
4478,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,"14268 Claridon Troy Rd., Burton, Ohio",41.480972; -81.145127,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  408 garden diff location
4481,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,"9448 Winchester Vly, Chesterland, Ohio",41.507983; -81.305333,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  417 
4509,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,"16780 Savage Rd, Bainbridge, Ohio",41.412022; -81.364152,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  683 garden diff location
4642,Harmonia axyridis,Harmonia,axyridis,,Geauga,LEGP,Rural,"9825 Music St, Novelty , OH",41.442301; -81.28767,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1081 
4746,Hyperaspis�undulata,Hyperaspis,undulata,,Geauga,LEGP,Rural,"14268 Claridon Troy Rd., Burton, Ohio",41.480972; -81.145127,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  407 garden diff location
4898,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"14268 Claridon Troy Rd., Burton, Ohio",41.480972; -81.145127,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  407 garden diff location
4905,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"14269 Claridon Troy Road, Burton, Ohio",41.481548; -81.145105,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  571 
4906,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"14269 Claridon Troy Road, Burton, Ohio",41.481548; -81.145105,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  571 
4922,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"9160 Robinson Rd., Chardon, Ohio",41.62188; -81.200886,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  696 
4923,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"9160 Robinson Rd., Chardon, Ohio",41.62188; -81.200886,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  696 
4962,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Geauga,LEGP,Rural,"9825 Music St, Novelty , OH",41.442301; -81.28767,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1081 
4989,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Geauga,LEGP,Rural,"12962 Kenyon Dr., Chesterland, Ohio",41.515489; -81.301308,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  361 
5043,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Geauga,LEGP,Rural,"12962 Kenyon Dr., Chesterland, Ohio",41.515489; -81.301308,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  362 
5044,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Geauga,LEGP,Rural,"12962 Kenyon Dr., Chesterland, Ohio",41.515489; -81.301308,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  362 
5146,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Geauga,LEGP,Rural,"9160 Robinson Rd., Chardon, Ohio",41.62188; -81.200886,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  696 
